a4;load;failure
3.981637443;10;0
3.469259049;10;0
3.263422305;10;0
3.806322786;10;0
3.075991229;10;0
3.778789922;10;0
3.346348066;10;0
3.45963988;10;0
4.542711153;10;0
3.403733766;10;0
3.241817212;10;0
3.435051763;10;0
3.369799266;10;0
3.907656484;10;0
3.308583921;10;0
3.45831479;10;0
3.434614537;10;0
3.50828679;10;0
3.085333979;10;0
3.248748763;10;0
3.278155978;10;0
2.95026081;10;0
3.665232501;10;0
2.964019623;10;0
3.18734596;10;0
4.530363429;10;0
3.349852939;10;0
3.336488463;10;0
3.417838412;10;0
3.461345846;10;0
3.362073672;10;0
3.539842912;10;0
3.148126114;10;0
3.499152856;20;0
3.608323108;20;0
4.203962552;20;0
3.896415048;20;0
3.51706676;20;0
3.670061295;20;0
3.429416955;20;0
3.354824638;20;0
4.132564019;20;0
3.086990722;20;0
3.422165347;20;0
4.548441115;20;0
3.403370803;20;0
3.137053189;20;0
3.602622913;20;0
3.297892087;20;0
3.66434353;20;0
3.711105755;20;0
3.681367363;20;0
4.035348434;20;0
4.104407379;20;0
3.97264953;20;0
3.854231511;20;0
3.588094846;20;0
3.317550895;20;0
3.484663757;20;0
3.103652426;20;0
3.157679679;20;0
4.346290193;20;0
3.377493458;20;0
3.410506097;20;0
3.643720473;20;0
3.284220489;20;0
3.176128772;20;0
3.818457285;20;0
3.689657285;20;0
3.280820714;20;0
4.597982657;20;0
3.661103588;20;0
3.190383128;20;0
3.788882106;20;0
3.240354417;20;0
3.403337976;20;0
3.523742038;20;0
3.543975988;20;0
3.774035225;20;0
4.375337395;20;0
3.559026969;20;0
3.913678796;20;0
3.563436762;20;0
3.24552652;20;0
3.616772772;20;0
3.301302392;20;0
3.384157162;20;0
4.246769566;20;0
3.475538007;20;0
3.252028398;20;0
3.65004676;20;0
3.28527793;20;0
3.48295777;20;0
3.904326266;20;0
3.580429438;20;0
3.506686254;20;0
4.031360469;20;0
4.019848445;20;0
3.722277465;20;0
3.377003896;20;0
3.294770179;20;0
3.66067492;20;0
3.48504409;20;0
3.410089139;20;0
4.29249177;20;0
3.44058725;20;0
3.366209946;20;0
3.795532367;20;0
3.777187313;20;0
3.420058917;20;0
3.57798236;20;0
3.552957391;20;0
3.555854002;20;0
4.153760128;20;0
3.575271044;20;0
3.326692264;20;0
3.662824927;20;0
3.283873915;20;0
3.390831732;20;0
3.385007306;20;0
3.475610598;20;0
4.253558387;20;0
3.998414419;20;0
3.783575984;20;0
3.63407613;20;0
3.604635892;20;0
3.262316298;20;0
4.038173074;20;0
3.426523733;20;0
3.408490646;20;0
4.678523938;20;0
3.388682685;20;0
3.41087398;20;0
3.657453405;20;0
3.57504351;20;0
3.443208597;20;0
3.888412733;20;0
3.508410126;20;0
3.559896177;20;0
4.206352599;20;0
3.679855175;20;0
3.829197502;30;0
3.949681869;30;0
4.038779284;30;0
4.556039323;30;0
4.231772801;30;0
3.922513481;30;0
3.731347617;30;0
4.011390331;30;0
4.117449652;30;0
3.767323488;30;0
3.92236159;30;0
4.244389788;30;0
3.898347558;30;0
4.246660437;30;0
3.780124685;30;0
3.761788621;30;0
3.702668566;30;0
4.212908251;30;0
4.055922661;30;0
3.706017274;30;0
4.278124048;30;0
4.071977344;30;0
3.542924836;30;0
4.216741189;30;0
4.006010704;30;0
3.559294711;30;0
3.74846156;30;0
4.034299364;30;0
4.665231482;30;0
4.246136303;30;0
4.633742579;30;0
3.781679654;30;0
4.015005954;30;0
3.908002482;30;0
4.13533901;30;0
3.86978426;30;0
4.016931614;30;0
4.470991086;30;0
3.777060389;30;0
3.92961509;30;0
4.04257003;30;0
3.931427554;30;0
3.716613306;30;0
4.181884162;30;0
4.027675769;30;0
3.96380603;30;0
4.500130534;30;0
4.33437603;30;0
3.872381916;30;0
4.124420108;30;0
3.888409404;30;0
4.192400005;30;0
3.852189673;30;0
4.187956368;30;0
4.433792097;30;0
4.079347937;30;0
4.253399951;30;0
4.066888209;30;0
4.559563621;30;0
3.851958944;30;0
4.18112433;30;0
4.081777649;30;0
4.198309178;30;0
4.740556674;30;0
4.044237471;30;0
3.776468153;30;0
4.113041097;30;0
3.822565288;30;0
3.865831759;30;0
3.816511683;30;0
4.172398498;30;0
4.0882252;30;0
4.096145258;30;0
4.308364197;30;0
3.974796617;30;0
3.718028706;30;0
4.199322523;30;0
4.296153655;30;0
3.736832963;30;0
3.948254435;30;0
4.568815898;30;0
4.191871248;30;0
3.772824429;30;0
3.936361958;30;0
4.430988484;30;0
3.755964809;30;0
3.852376593;30;0
4.1080271;30;0
4.156543928;30;0
4.195314796;30;0
3.978989729;30;0
3.954654954;30;0
4.363907184;30;0
4.057883113;30;0
4.383219092;30;0
3.874939515;30;0
4.43552755;30;0
4.758893176;30;0
4.136391549;30;0
4.223413884;30;0
3.812081026;30;0
4.149787626;30;0
4.059155473;30;0
4.372638796;30;0
4.257481902;30;0
4.013244246;30;0
4.383424813;40;0
4.964256602;40;0
4.513525448;40;0
4.410802637;40;0
4.508425966;40;0
4.536182836;40;0
4.666361121;40;0
4.085721822;40;0
4.675560987;40;0
4.717752511;40;0
5.108305093;40;0
4.691901948;40;0
4.532237248;40;0
4.603160552;40;0
4.222925074;40;0
4.207552973;40;0
4.578390989;40;0
4.54164346;40;0
4.730525716;40;0
4.635380492;40;0
4.20330316;40;0
4.703716286;40;0
4.733593905;40;0
4.419360622;40;0
4.093074704;40;0
4.753050555;40;0
4.32337611;40;0
5.300058089;40;0
4.378960813;40;0
4.097809587;40;0
4.687546676;40;0
4.162751345;40;0
4.141193565;40;0
3.971073525;40;0
5.205148414;40;0
4.811090691;40;0
4.75610894;40;0
4.482607647;40;0
4.465397026;40;0
4.69532454;40;0
4.991277154;40;0
4.642962321;40;0
4.24561042;40;0
4.323076417;40;0
5.563389087;40;0
4.186799171;40;0
4.069342392;40;0
4.605468508;40;0
4.472514052;40;0
4.298677246;40;0
3.917038133;40;0
4.999173582;40;0
4.580588377;40;0
4.895572596;40;0
4.973209899;40;0
4.334042479;40;0
4.238958618;40;0
4.034702831;40;0
4.425668359;40;0
3.925515234;40;0
4.548397023;40;0
5.16252692;40;0
4.589921575;40;0
4.66115833;40;0
4.308666168;40;0
4.598091049;40;0
4.157021488;40;0
4.156837761;40;0
4.659311231;40;0
4.299110544;40;0
5.149830041;40;0
4.567379274;40;0
4.244138637;40;0
4.467354895;40;0
3.864420291;40;0
5.213887608;40;0
4.049259748;40;0
4.496287896;40;0
4.946410562;40;0
4.764211544;40;0
4.692680686;40;0
4.65185884;40;0
4.808647823;40;0
5.004033389;40;0
4.473917512;40;0
4.177526259;40;0
3.982406463;40;0
4.396569622;40;0
4.267478194;40;0
4.027181458;40;0
4.448700806;40;0
4.543142788;40;0
4.596177507;40;0
4.14291394;40;0
5.085679044;40;0
4.534736607;40;0
5.093746672;40;0
4.559141637;40;0
4.374663168;40;0
4.410331544;40;0
4.6797398;50;0
4.741776169;50;0
5.288084656;50;0
4.40572441;50;0
4.650051928;50;0
4.195151853;50;0
4.459131472;50;0
4.5664645;50;0
4.987741878;50;0
4.183313732;50;0
4.717725597;50;0
4.494610729;50;0
5.336565243;50;0
4.550942248;50;0
4.40321071;50;0
4.47289919;50;0
4.702589802;50;0
4.412254786;50;0
4.478332968;50;0
5.070180839;50;0
4.745790781;50;0
5.008080055;50;0
4.597069696;50;0
4.462650112;50;0
4.376911778;50;0
5.053615302;50;0
4.114683849;50;0
5.060309785;50;0
4.706692707;50;0
5.870173878;50;0
4.922818329;50;0
4.747201762;50;0
4.558636645;50;0
5.026930621;50;0
5.094858689;50;0
4.405156203;50;0
5.129084964;50;0
5.071306941;50;0
5.140643104;50;0
4.843304852;50;0
4.305759711;50;0
4.83248362;50;0
4.691370439;50;0
4.451310088;50;0
3.918867135;50;0
4.674714382;50;0
5.080780887;50;0
4.448972498;50;0
3.998049675;50;0
4.416650615;50;0
4.449218906;50;0
5.108374495;50;0
4.28067686;50;0
4.623804266;50;0
4.631744904;50;0
4.962907792;50;0
4.697909543;50;0
4.370494515;50;0
4.499075314;50;0
5.005949435;50;0
5.295809935;50;0
4.157111512;50;0
4.962151115;50;0
5.028352408;50;0
5.033988302;50;0
4.51765391;50;0
4.4873333;50;0
4.935424229;50;0
4.650801104;50;0
4.560628779;50;0
4.650192223;50;0
4.848810337;50;0
4.679377426;50;0
4.793830653;50;0
4.542557846;50;0
4.919574002;50;0
4.981670096;50;0
5.103584371;50;0
4.300667423;50;0
5.686799989;50;0
4.958047532;50;0
5.251963406;50;0
4.618035901;50;0
4.132689355;50;0
4.228783514;50;0
4.440102588;50;0
4.84556378;50;0
3.939675159;50;0
5.064815108;50;0
4.670669865;50;0
5.138373505;50;0
4.38757603;50;0
4.466985862;50;0
4.520269804;50;0
4.844832407;50;0
4.5082689;50;0
4.59032466;50;0
4.682418581;50;0
5.509982942;50;0
4.836809792;50;0
4.401993048;50;0
4.815924104;50;0
4.683140151;50;0
5.269911093;50;0
4.229068674;50;0
5.644806572;50;0
4.732237439;50;0
5.27757891;50;0
4.882445024;50;0
4.608759901;50;0
5.172220502;60;0
4.760478759;60;0
4.979762551;60;0
5.25956536;60;0
5.171169036;60;0
4.34452713;60;0
5.615000285;60;0
5.69735019;60;0
5.824058201;60;0
4.998055942;60;0
4.865859296;60;0
5.450369265;60;0
5.370685501;60;0
4.844378696;60;0
4.677921772;60;0
5.572860354;60;0
4.782725337;60;0
4.768867338;60;0
4.979772429;60;0
4.853381891;60;0
5.238324016;60;0
5.064090496;60;0
4.915810111;60;0
5.781281482;60;0
5.092010418;60;0
6.230121977;60;0
4.749107122;60;0
4.803507974;60;0
4.42701257;60;0
4.601584322;60;0
5.451360367;60;0
4.58913624;60;0
5.368707542;60;0
5.012283419;60;0
5.492952014;60;0
5.570622135;60;0
4.817698387;60;0
5.485621279;60;0
5.925746577;60;0
5.058985941;60;0
4.926018612;60;0
5.487557976;60;0
5.531144719;60;0
5.186191413;60;0
4.921984165;60;0
5.031928636;60;0
4.922729218;60;0
5.823216282;60;0
4.690162535;60;0
5.388285186;60;0
5.00637325;60;0
5.257058273;60;0
5.237441208;60;0
4.42948051;60;0
4.942510904;60;0
5.12431149;60;0
5.421598595;60;0
4.267762558;60;0
5.513109453;60;0
5.648089372;60;0
5.504778754;60;0
4.763178852;60;0
4.947329625;60;0
5.568542328;60;0
5.266180224;60;0
4.664541179;60;0
5.212702516;60;0
4.491497709;60;0
5.517269622;60;0
4.561404725;60;0
4.567181277;60;0
4.816905828;60;0
4.836917051;60;0
5.544923076;60;0
4.615645098;60;0
5.380192527;60;0
5.422715431;60;0
5.963056025;60;0
5.42641236;60;0
5.343384199;60;0
5.324878508;60;0
5.391802843;60;0
4.579746303;60;0
4.613377908;60;0
5.71992508;60;0
5.042253257;60;0
5.156721194;60;0
4.902329878;60;0
5.03713313;60;0
5.062479886;60;0
5.352225309;60;0
4.668742626;60;0
5.270914537;60;0
5.666844821;60;0
5.747822799;60;0
5.262978761;60;0
4.906954105;60;0
5.147663516;60;0
4.94585554;60;0
5.308513042;70;0
5.237532149;70;0
5.261093691;70;0
4.762790551;70;0
4.729933182;70;0
4.964018334;70;0
4.882350904;70;0
4.669179591;70;0
5.527214566;70;0
5.218803883;70;0
5.617045703;70;0
4.892224778;70;0
4.794132074;70;0
4.952537393;70;0
5.083558518;70;0
4.903915255;70;0
5.118592265;70;0
5.214145801;70;0
5.632397733;70;0
4.983505879;70;0
4.668548265;70;0
4.730730002;70;0
4.698550362;70;0
5.73547395;70;0
4.341599603;70;0
5.678430828;70;0
5.2805453;70;0
5.34002198;70;0
5.243789158;70;0
5.269240703;70;0
5.504862448;70;0
5.361968743;70;0
4.87560455;70;0
5.179236564;70;0
5.173188397;70;0
5.179914011;70;0
5.092528983;70;0
4.716982252;70;0
4.837330158;70;0
4.696611041;70;0
5.429575141;70;0
4.736065172;70;0
5.69752977;70;0
4.939363311;70;0
5.627506492;70;0
5.25055862;70;0
4.994079275;70;0
5.769032088;70;0
5.051006434;70;0
5.414591157;70;0
4.674776945;70;0
5.786997735;70;0
4.912027704;70;0
4.950410227;70;0
4.818793646;70;0
4.860485879;70;0
5.071196314;70;0
5.585666868;70;0
4.834838238;70;0
5.459768145;70;0
4.861717318;70;0
5.470065497;70;0
4.952051033;70;0
4.891509394;70;0
4.970847521;70;0
5.022031936;70;0
5.693774086;70;0
4.848216297;70;0
5.777161713;70;0
5.298529566;70;0
5.306141947;70;0
5.147988449;70;0
4.707984758;70;0
4.755507018;70;0
4.804045981;70;0
4.827759987;70;0
4.582351938;70;0
5.321906296;70;0
5.0824752;70;0
5.347473325;70;0
5.087758113;70;0
5.317082874;70;0
5.107776097;70;0
5.654022214;70;0
5.060800182;70;0
5.471856072;70;0
5.547251027;70;0
5.522752589;70;0
4.952761482;70;0
4.734649841;70;0
4.678522148;70;0
4.59724265;70;0
5.244650561;70;0
4.528919517;70;0
5.468020416;70;0
5.069781793;70;0
5.46756803;70;0
5.183206671;70;0
5.084482958;70;0
5.241057523;70;0
5.261417022;70;0
4.916511527;80;0
5.303467183;80;0
5.443345566;80;0
5.174644758;80;0
5.070423135;80;0
4.709119824;80;0
5.309326929;80;0
4.781494812;80;0
5.192563944;80;0
5.25865473;80;0
5.351619535;80;0
5.138808177;80;0
4.789792744;80;0
4.86804283;80;0
4.952052215;80;0
5.247009189;80;0
4.650506416;80;0
5.010368245;80;0
5.05013623;80;0
6.198150908;80;0
5.283805691;80;0
5.506264389;80;0
5.231034465;80;0
5.478131204;80;0
4.994767905;80;0
5.045291236;80;0
5.193919925;80;0
5.225228599;80;0
4.98444243;80;0
5.063822459;80;0
4.954840461;80;0
4.894985279;80;0
5.806660979;80;0
4.705418758;80;0
5.273201956;80;0
5.053181372;80;0
5.967296231;80;0
5.080634453;80;0
4.876759143;80;0
4.658617442;80;0
5.340408643;80;0
5.399171951;80;0
4.773432815;80;0
5.402027237;80;0
5.030054104;80;0
5.16167201;80;0
4.932449922;80;0
4.615172073;80;0
4.86751024;80;0
5.370759762;80;0
4.709762798;80;0
5.452894658;80;0
5.16759753;80;0
5.648906859;80;0
5.279151905;80;0
4.657485379;80;0
5.208152262;80;0
4.923230865;80;0
5.126992435;80;0
4.819952785;80;0
5.257119888;80;0
5.497671825;80;0
5.3607425;80;0
5.274406608;80;0
5.207844911;80;0
4.937389461;80;0
5.804255141;80;0
4.97983504;80;0
4.752083194;80;0
5.421746638;80;0
5.398007811;80;0
5.756734306;80;0
4.983469525;80;0
5.052729554;80;0
4.875484364;80;0
5.157488745;80;0
4.907732724;80;0
5.039186478;80;0
4.900561466;80;0
5.390263639;80;0
5.179457768;80;0
5.269280438;80;0
4.891380382;80;0
5.35288357;80;0
5.272072151;80;0
4.719316873;80;0
4.938156997;80;0
5.398303523;80;0
5.793481684;80;0
5.111479694;80;0
5.059150909;80;0
5.232013781;80;0
5.310641071;80;0
4.881080019;80;0
5.245501238;80;0
5.184192084;80;0
5.206003813;80;0
5.118834233;80;0
5.167776989;80;0
4.880403368;90;0
5.539088964;90;0
5.168209247;90;0
4.635989188;90;0
4.692973149;90;0
4.775721895;90;0
4.643357347;90;0
4.675643971;90;0
4.981770127;90;0
5.359193675;90;0
5.505592098;90;0
5.254877639;90;0
5.102214385;90;0
5.311529144;90;0
5.606777895;90;0
4.870834627;90;0
5.421960539;90;0
5.169025056;90;0
5.618726933;90;0
5.134573491;90;0
5.278279552;90;0
5.05792249;90;0
5.883543139;90;0
5.78835457;90;0
5.279991977;90;0
5.430109393;90;0
5.148874911;90;0
5.622991952;90;0
5.261398963;90;0
4.949395374;90;0
5.243872352;90;0
5.852924719;90;0
4.89555856;90;0
5.376909505;90;0
5.094392528;90;0
5.408868736;90;0
5.355312337;90;0
4.956889464;90;0
5.048927393;90;0
4.848119711;90;0
5.119077926;90;0
4.907701764;90;0
5.042497495;90;0
5.12132875;90;0
5.347967918;90;0
5.242069196;90;0
4.61348315;90;0
4.860942662;90;0
4.75681252;90;0
5.285005938;90;0
4.633738706;90;0
5.406634866;90;0
5.052905503;90;0
5.619571327;90;0
5.539056917;90;0
5.382402722;90;0
5.313560657;90;0
5.97780292;90;0
5.46372184;90;0
5.247157594;90;0
5.280752297;90;0
5.518795774;90;0
5.415355363;90;0
5.411437204;90;0
5.019370294;90;0
5.33247052;90;0
5.853182541;90;0
4.748783367;90;0
5.435997355;90;0
5.067757737;90;0
5.703925071;90;0
5.405872538;90;0
4.801399981;90;0
5.230534961;90;0
5.261553668;90;0
5.027449583;90;0
5.026174655;90;0
5.104131069;90;0
4.905658381;90;0
5.675581308;90;0
4.811113968;90;0
5.035160843;90;0
5.396607826;90;0
5.409533568;90;0
4.93245954;90;0
5.390236451;90;0
5.06559145;90;0
5.579558949;90;0
4.918133334;90;0
5.215742365;90;0
5.054518564;90;0
5.032655821;90;0
5.513026475;90;0
5.181449616;90;0
5.794223035;90;0
5.403495447;90;0
5.518898912;90;0
5.318607084;90;0
5.106085395;90;0
5.398518226;90;0
5.802439154;90;0
5.12922099;90;0
4.981976824;90;0
5.539562636;90;0
5.190629373;90;0
5.443233699;90;0
2.975637318;0;1
4.032697324;0;1
3.303987901;0;1
2.614247106;0;1
3.339112911;0;1
2.764989288;0;1
3.478896192;0;1
2.85847072;0;1
3.068424755;0;1
3.600893866;0;1
3.503165545;0;1
3.570662662;0;1
3.280324506;0;1
3.219664875;0;1
3.300702802;0;1
3.517015718;0;1
2.676963931;0;1
3.097414825;0;1
4.416140357;0;1
2.980856314;0;1
2.900419987;0;1
3.082387888;0;1
3.254950522;0;1
3.266420256;0;1
3.333148192;0;1
3.366829844;0;1
3.071017559;0;1
3.719410267;0;1
2.984744081;0;1
3.138226649;0;1
3.362810913;0;1
2.557682882;0;1
3.506032331;0;1
3.049671926;0;1
3.613804079;0;1
4.260765969;0;1
3.114030621;0;1
3.3811941;0;1
3.375399064;0;1
2.878961205;0;1
3.287078059;0;1
3.451684102;0;1
3.256198125;0;1
3.33086816;0;1
3.670979057;0;1
3.025100309;0;1
3.055132796;0;1
3.168945224;0;1
3.284796423;0;1
3.079056035;0;1
2.925816577;0;1
2.954961353;0;1
3.569893566;0;1
3.39619801;0;1
2.918635111;0;1
3.325515509;0;1
3.210915582;0;1
3.26012634;0;1
3.516893114;0;1
2.911015192;0;1
3.392287364;0;1
3.738249964;0;1
3.521319411;0;1
3.359491821;0;1
3.094074051;0;1
3.180814906;0;1
3.219021671;0;1
3.552846178;0;1
3.187558875;0;1
3.559440421;0;1
4.034059747;0;1
3.33686026;0;1
2.83939004;0;1
3.462704603;0;1
3.070991738;0;1
3.508934865;0;1
3.233137811;0;1
3.219247984;0;1
3.308461296;0;1
3.175989797;0;1
3.335725571;0;1
2.993206929;0;1
2.965486197;0;1
2.853177059;0;1
3.503499114;0;1
3.272934036;0;1
3.4618175;0;1
4.20231237;0;1
3.367083399;10;1
3.147637333;10;1
3.391849135;10;1
3.986988182;10;1
3.539632467;10;1
3.570480116;10;1
3.524719649;10;1
3.376079371;10;1
3.089490756;10;1
3.395494798;10;1
3.005023674;10;1
3.271777311;10;1
3.798259174;10;1
3.200945716;10;1
3.023907532;10;1
3.273279823;10;1
3.774347575;10;1
2.99749401;10;1
3.432283638;10;1
3.311360664;10;1
3.463315448;10;1
3.939958641;10;1
2.934485371;10;1
3.24539198;10;1
3.423695659;10;1
3.269386774;10;1
3.651869341;10;1
3.020654524;10;1
3.352498746;10;1
3.839356517;10;1
3.203953967;10;1
3.246397791;10;1
3.405994274;10;1
3.01641202;10;1
2.932722686;10;1
3.647506832;10;1
3.36803035;10;1
3.449009675;10;1
4.043851313;10;1
2.816225526;10;1
2.805829716;10;1
3.491296404;10;1
2.870638974;10;1
3.317571568;10;1
3.303854666;10;1
2.991481658;10;1
3.583387617;10;1
3.855186261;10;1
3.128775628;10;1
3.161382967;10;1
3.371809087;10;1
3.351680127;10;1
3.809225483;10;1
3.455339954;10;1
3.724178872;10;1
3.908137051;10;1
3.557565871;10;1
3.308462091;10;1
3.429638;10;1
3.760230862;10;1
3.446699967;10;1
3.475897632;10;1
3.062817965;10;1
3.259936938;10;1
3.956670804;10;1
3.052737405;10;1
2.80156431;10;1
3.186153145;10;1
2.960036657;10;1
3.283767962;10;1
3.187949175;10;1
2.775684013;10;1
3.887273855;10;1
3.187062006;10;1
3.182907368;10;1
3.306383428;10;1
3.300390584;10;1
3.174338124;10;1
3.533524937;10;1
3.229800331;10;1
3.236553157;10;1
4.071579749;10;1
3.267562057;10;1
3.333815913;10;1
3.084313664;10;1
3.468791166;10;1
3.134676698;10;1
3.080593455;10;1
3.354511614;10;1
3.901874885;10;1
3.452047298;10;1
3.525428875;10;1
3.437672617;10;1
3.812154617;10;1
3.604497199;10;1
3.489355488;10;1
3.289121312;10;1
2.74986128;10;1
3.792001568;10;1
2.969012327;10;1
3.346944459;10;1
3.500178457;10;1
3.259713614;10;1
3.596691882;10;1
3.80749997;10;1
3.871279085;10;1
3.725347973;10;1
3.959392459;10;1
3.469401919;10;1
3.295397379;10;1
3.375543175;10;1
3.515319419;20;1
3.995451362;20;1
3.748043537;20;1
3.878543634;20;1
4.389188555;20;1
4.021760803;20;1
3.315900801;20;1
3.639000162;20;1
3.384327243;20;1
3.620976133;20;1
3.278659158;20;1
2.995266375;20;1
3.640657949;20;1
3.789233334;20;1
3.177202565;20;1
3.54844505;20;1
3.404979203;20;1
3.424596168;20;1
3.57083755;20;1
3.796654371;20;1
3.74661754;20;1
4.325063375;20;1
3.691007896;20;1
3.629407683;20;1
3.586593352;20;1
3.182843412;20;1
3.939903797;20;1
3.577563473;20;1
3.807645265;20;1
3.589887509;20;1
3.822562075;20;1
3.697811181;20;1
3.595836217;20;1
3.46949647;20;1
3.295838199;20;1
3.575999944;20;1
3.071301422;20;1
3.626930447;20;1
4.119890836;20;1
3.552105176;20;1
3.377914586;20;1
3.583775595;20;1
3.448032879;20;1
3.606888173;20;1
4.014896265;20;1
3.48906002;20;1
3.231138711;20;1
4.027799206;20;1
3.552144943;20;1
3.089074815;20;1
3.659473044;20;1
3.584590937;20;1
3.770155043;20;1
3.358167028;20;1
3.805083781;20;1
4.098012329;20;1
3.606030395;20;1
4.028956692;20;1
3.268884177;20;1
3.412265481;20;1
3.136440069;20;1
3.900122243;20;1
3.156588358;20;1
3.181706486;20;1
4.166563;20;1
4.29871041;20;1
3.258808551;20;1
3.37150472;20;1
3.293428814;20;1
3.440530369;20;1
3.673861019;20;1
3.36931701;20;1
4.118592454;20;1
4.051243215;20;1
4.007356431;20;1
3.666352125;20;1
3.532303896;20;1
3.510696947;20;1
3.624440995;20;1
3.351349384;20;1
3.526309269;20;1
3.94620739;20;1
3.52699472;20;1
4.042614467;20;1
3.58065851;20;1
3.549077949;20;1
3.486115554;20;1
3.585667582;20;1
3.229097212;20;1
3.484943919;20;1
4.464044572;20;1
3.463987064;20;1
3.150809208;20;1
3.572699988;20;1
3.683992033;20;1
4.113038945;20;1
3.497157789;20;1
3.539152433;20;1
3.883713117;20;1
4.054559326;20;1
3.864043709;20;1
3.907240478;20;1
3.666722593;20;1
3.556441083;20;1
4.193403718;20;1
3.387017246;20;1
3.405547383;20;1
4.238195147;20;1
3.676106809;20;1
3.321534194;20;1
3.61210486;20;1
3.629468201;20;1
3.97698622;20;1
3.725340205;20;1
3.645483454;30;1
3.752757236;30;1
4.169492649;30;1
3.923506536;30;1
4.14053876;30;1
3.882709034;30;1
3.971374645;30;1
4.061492402;30;1
4.195185386;30;1
3.997058162;30;1
4.158044193;30;1
4.639284052;30;1
4.268911246;30;1
3.407875505;30;1
3.876828863;30;1
3.641098042;30;1
3.65474787;30;1
3.866734214;30;1
4.242005587;30;1
4.343793832;30;1
4.180214139;30;1
4.649714742;30;1
3.89267288;30;1
3.822508116;30;1
3.89128607;30;1
3.976033382;30;1
3.433469641;30;1
4.174287251;30;1
4.814438199;30;1
4.209926907;30;1
4.294594923;30;1
3.667508104;30;1
4.025471203;30;1
3.768130172;30;1
4.017968457;30;1
3.817919645;30;1
3.900806036;30;1
4.186031884;30;1
4.612455545;30;1
3.738210542;30;1
4.100781023;30;1
4.18482427;30;1
4.270774735;30;1
3.944384633;30;1
3.942755173;30;1
4.567835473;30;1
3.77939447;30;1
4.180861003;30;1
4.03287361;30;1
4.528431873;30;1
4.090880723;30;1
3.767450107;30;1
4.047944503;30;1
4.182042019;30;1
4.266209644;30;1
3.684172839;30;1
3.788055231;30;1
4.046303514;30;1
4.046852448;30;1
3.783527241;30;1
4.340345481;30;1
4.103027419;30;1
4.407673447;30;1
4.170341261;30;1
4.422313848;30;1
4.184783791;30;1
4.067724986;30;1
4.107067322;30;1
4.252485754;30;1
3.428262585;30;1
3.888914239;30;1
4.315820825;30;1
4.222447328;30;1
4.185136491;30;1
3.882239631;30;1
4.188407875;30;1
